org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-07453,Beaches—East York — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Beaches—East York,,verified-live,2026-08-16
ORG-07454,Davenport — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Davenport,,verified-live,2026-08-16
ORG-07455,Don Valley North — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Don Valley North,https://liberal.ca/eda-meeting/don-valley-north-general-meeting-2025/,verified-live,2026-08-16
ORG-07456,Don Valley West — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Don Valley West,https://liberal.ca/eda-meeting/don-valley-west-general-meeting-2026/,verified-live,2026-08-16
ORG-07457,Eglinton—Lawrence — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Eglinton—Lawrence,https://liberal.ca/eda-meeting/eglinton-lawrence-general-meeting-2025/,verified-live,2026-08-16
ORG-07458,Etobicoke Centre — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Etobicoke Centre,,verified-live,2026-08-16
ORG-07459,Etobicoke North — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Etobicoke North,https://liberal.ca/eda-meeting/etobicoke-north-general-meeting-2025/,verified-live,2026-08-16
ORG-07460,Etobicoke—Lakeshore — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Etobicoke—Lakeshore,,verified-live,2026-08-16
ORG-07461,Humber River—Black Creek — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Humber River—Black Creek,,verified-live,2026-08-16
ORG-07462,Scarborough Centre—Don Valley East — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough Centre—Don Valley East,https://liberal.ca/eda-meeting/scarborough-centre-don-valley-east-general-meeting-2026/,verified-live,2026-08-16
ORG-07463,Scarborough North — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough North,https://liberal.ca/eda-meeting/scarborough-north-general-meeting-2026/,verified-live,2026-08-16
ORG-07464,Scarborough Southwest — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough Southwest,,verified-live,2026-08-16
ORG-07465,Scarborough—Agincourt — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough—Agincourt,https://liberal.ca/eda-meeting/scarborough-agincourt-general-meeting-2026/,verified-live,2026-08-16
ORG-07466,Scarborough—Guildwood—Rouge Park — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough—Guildwood—Rouge Park,https://liberal.ca/eda-meeting/scarborough-guildwood-rouge-park-general-meeting-2026/,verified-live,2026-08-16
ORG-07467,Scarborough—Woburn — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Scarborough—Woburn,https://liberal.ca/eda-meeting/scarborough-woburn-general-meeting-2026/,verified-live,2026-08-16
ORG-07468,Spadina—Harbourfront — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Spadina—Harbourfront,,verified-live,2026-08-16
ORG-07469,Taiaiako'n—Parkdale—High Park — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Taiaiako'n—Parkdale—High Park,https://liberal.ca/eda-meeting/taiaiakon-parkdale-high-park-general-meeting-2026/,verified-live,2026-08-16
ORG-07470,Toronto Centre — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Toronto Centre,https://liberal.ca/ridings/35109,verified-live,2026-08-16
ORG-07471,Toronto—Danforth — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Toronto—Danforth,https://liberal.ca/eda-meeting/toronto-danforth-general-meeting-2026/,verified-live,2026-08-16
ORG-07472,Toronto—St. Paul's — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Toronto—St. Paul's,https://liberal.ca/eda-meeting/toronto-st-pauls-general-meeting-2026/,verified-live,2026-08-16
ORG-07473,University—Rosedale — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,University—Rosedale,https://liberal.ca/eda-meeting/university-rosedale-general-meeting-2025/,verified-live,2026-08-16
ORG-07474,Willowdale — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,Willowdale,https://liberal.ca/eda-meeting/willowdale-general-meeting-2025/,verified-live,2026-08-16
ORG-07475,York Centre — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,York Centre,https://liberal.ca/eda-meeting/york-centre-general-meeting-2026/,verified-live,2026-08-16
ORG-07476,York South—Weston—Etobicoke — Liberal Party of Canada (federal),riding-association,Liberal Party of Canada — federal,York South—Weston—Etobicoke,https://liberal.ca/eda-meeting/york-south-weston-etobicoke-general-meeting-2026/,verified-live,2026-08-16
ORG-07477,Beaches—East York — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Beaches—East York,https://www.beyndp.ca/,verified-live,2026-08-16
ORG-07478,Davenport — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Davenport,https://www.davenportndp.ca/,verified-live,2026-08-16
ORG-07479,Don Valley East — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Don Valley East,https://dve.ontariondp.ca/,verified-live,2026-08-16
ORG-07480,Don Valley North — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Don Valley North,https://dvn.ontariondp.ca/,verified-live,2026-08-16
ORG-07481,Don Valley West — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Don Valley West,https://dvw.ontariondp.ca/,verified-live,2026-08-16
ORG-07482,Eglinton—Lawrence — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Eglinton—Lawrence,https://egl.ontariondp.ca/,verified-live,2026-08-16
ORG-07483,Etobicoke Centre — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Etobicoke Centre,https://etc.ontariondp.ca/,verified-live,2026-08-16
ORG-07484,Etobicoke—Lakeshore — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Etobicoke—Lakeshore,https://elndp.ca/,verified-live,2026-08-16
ORG-07485,Etobicoke North — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Etobicoke North,https://etn.ontariondp.ca/,verified-live,2026-08-16
ORG-07486,Humber River—Black Creek — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Humber River—Black Creek,https://www.facebook.com/hrbcndp,verified-live,2026-08-16
ORG-07487,Parkdale—High Park — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Parkdale—High Park,https://www.phpndp.ca/,verified-live,2026-08-16
ORG-07488,Scarborough—Agincourt — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough—Agincourt,https://sca.ontariondp.ca/,verified-live,2026-08-16
ORG-07489,Scarborough Centre — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough Centre,https://scc.ontariondp.ca/,verified-live,2026-08-16
ORG-07490,Scarborough—Guildwood — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough—Guildwood,https://scg.ontariondp.ca/,verified-live,2026-08-16
ORG-07491,Scarborough North — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough North,https://scn.ontariondp.ca/,verified-live,2026-08-16
ORG-07492,Scarborough—Rouge Park — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough—Rouge Park,https://srp.ontariondp.ca/,verified-live,2026-08-16
ORG-07493,Scarborough Southwest — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Scarborough Southwest,https://www.sswndp.ca/,verified-live,2026-08-16
ORG-07494,Spadina—Fort York — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Spadina—Fort York,https://www.spafyndp.ca/,verified-live,2026-08-16
ORG-07495,Toronto Centre — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Toronto Centre,https://www.tcndp.ca/,verified-live,2026-08-16
ORG-07496,Toronto—Danforth — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Toronto—Danforth,https://www.tdndp.ca/,verified-live,2026-08-16
ORG-07497,Toronto—St. Paul's — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Toronto—St. Paul's,https://www.tspndp.ca/,verified-live,2026-08-16
ORG-07498,University—Rosedale — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,University—Rosedale,https://www.unirosendp.ca/,verified-live,2026-08-16
ORG-07499,Willowdale — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,Willowdale,https://wil.ontariondp.ca/,verified-live,2026-08-16
ORG-07500,York Centre — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,York Centre,https://yoc.ontariondp.ca/,verified-live,2026-08-16
ORG-07501,York South—Weston — Ontario New Democratic Party (provincial),riding-association,Ontario New Democratic Party — provincial,York South—Weston,https://ysw.ontariondp.ca,verified-live,2026-08-16
ORG-07502,Beaches—East York — New Democratic Party (federal),riding-association,New Democratic Party — federal,Beaches—East York,https://eda.ndp.ca/donation/35007-Beaches--East_York-en/,verified-live,2026-08-16
ORG-07503,Taiaiako'n—Parkdale—High Park — New Democratic Party (federal),riding-association,New Democratic Party — federal,Taiaiako'n—Parkdale—High Park,https://www.phpndp.ca/,verified-live,2026-08-16
ORG-07504,Scarborough—Guildwood—Rouge Park — New Democratic Party (federal),riding-association,New Democratic Party — federal,Scarborough—Guildwood—Rouge Park,https://actionnetwork.org/fundraising/donate-to-the-scarborough-guildwood-rouge-park-ndp-to-build-our-local-campaign-fund,verified-live,2026-08-16
ORG-07505,Scarborough—Woburn — New Democratic Party (federal),riding-association,New Democratic Party — federal,Scarborough—Woburn,https://www.swndp.ca/,verified-live,2026-08-16
ORG-07506,York South—Weston—Etobicoke — New Democratic Party (federal),riding-association,New Democratic Party — federal,York South—Weston—Etobicoke,https://ysw.ontariondp.ca,verified-live,2026-08-16
ORG-07507,Beaches—East York — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Beaches—East York,https://beypc.ontariopc.ca,verified-live,2026-08-16
ORG-07508,Davenport — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Davenport,https://davenport.ontariopc.ca,verified-live,2026-08-16
ORG-07509,Don Valley East — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Don Valley East,https://dve.ontariopc.ca,verified-live,2026-08-16
ORG-07510,Don Valley North — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Don Valley North,https://dvn.ontariopc.ca,verified-live,2026-08-16
ORG-07511,Don Valley West — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Don Valley West,https://dvw.ontariopc.ca,verified-live,2026-08-16
ORG-07512,Eglinton—Lawrence — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Eglinton—Lawrence,https://eglintonlawrence.ontariopc.ca,verified-live,2026-08-16
ORG-07513,Etobicoke Centre — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Etobicoke Centre,https://etobicokecentre.ontariopc.ca,verified-live,2026-08-16
ORG-07514,Etobicoke North — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Etobicoke North,https://etobicokenorth.ontariopc.ca,verified-live,2026-08-16
ORG-07515,Etobicoke—Lakeshore — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Etobicoke—Lakeshore,https://etobicokelakeshore.ontariopc.ca,verified-live,2026-08-16
ORG-07516,Humber River—Black Creek — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Humber River—Black Creek,https://hrbc.ontariopc.ca,verified-live,2026-08-16
ORG-07517,Parkdale—High Park — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Parkdale—High Park,https://php.ontariopc.ca,verified-live,2026-08-16
ORG-07518,Scarborough Centre — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough Centre,https://scarboroughcentre.ontariopc.ca,verified-live,2026-08-16
ORG-07519,Scarborough North — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough North,https://scarboroughnorth.ontariopc.ca,verified-live,2026-08-16
ORG-07520,Scarborough Southwest — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough Southwest,https://scarboroughsouthwest.ontariopc.ca,verified-live,2026-08-16
ORG-07521,Scarborough—Agincourt — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough—Agincourt,https://sapc.ontariopc.ca,verified-live,2026-08-16
ORG-07522,Scarborough—Guildwood — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough—Guildwood,https://scarboroughguildwood.ontariopc.ca,verified-live,2026-08-16
ORG-07523,Scarborough—Rouge Park — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Scarborough—Rouge Park,https://srp.ontariopc.ca,verified-live,2026-08-16
ORG-07524,Spadina—Fort York — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Spadina—Fort York,https://spadinafortyork.ontariopc.ca,verified-live,2026-08-16
ORG-07525,Toronto Centre — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Toronto Centre,https://torontocentre.ontariopc.ca,verified-live,2026-08-16
ORG-07526,Toronto—Danforth — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Toronto—Danforth,https://torontodanforth.ontariopc.ca,verified-live,2026-08-16
ORG-07527,Toronto—St. Paul's — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Toronto—St. Paul's,https://stpauls.ontariopc.ca,verified-live,2026-08-16
ORG-07528,University—Rosedale — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,University—Rosedale,https://universityrosedale.ontariopc.ca,verified-live,2026-08-16
ORG-07529,Willowdale — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,Willowdale,https://willowdale.ontariopc.ca,verified-live,2026-08-16
ORG-07530,York Centre — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,York Centre,https://yorkcentre.ontariopc.ca,verified-live,2026-08-16
ORG-07531,York South—Weston — Progressive Conservative Party of Ontario (provincial),riding-association,Progressive Conservative Party of Ontario — provincial,York South—Weston,https://ysw.ontariopc.ca,verified-live,2026-08-16
ORG-07532,Beaches—East York — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Beaches—East York,https://ontarioliberal.ca/riding/beaches-east-york/,verified-live,2026-08-16
ORG-07533,Davenport — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Davenport,https://ontarioliberal.ca/riding/davenport/,verified-live,2026-08-16
ORG-07534,Don Valley East — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Don Valley East,https://ontarioliberal.ca/riding/don-valley-east/,verified-live,2026-08-16
ORG-07535,Don Valley North — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Don Valley North,https://ontarioliberal.ca/riding/don-valley-north/,verified-live,2026-08-16
ORG-07536,Don Valley West — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Don Valley West,https://ontarioliberal.ca/riding/don-valley-west/,verified-live,2026-08-16
ORG-07537,Eglinton—Lawrence — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Eglinton—Lawrence,https://ontarioliberal.ca/riding/eglinton-lawrence/,verified-live,2026-08-16
ORG-07538,Etobicoke Centre — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Etobicoke Centre,https://ontarioliberal.ca/riding/etobicoke-centre/,verified-live,2026-08-16
ORG-07539,Etobicoke North — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Etobicoke North,https://ontarioliberal.ca/riding/etobicoke-north/,verified-live,2026-08-16
ORG-07540,Etobicoke—Lakeshore — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Etobicoke—Lakeshore,https://ontarioliberal.ca/riding/etobicoke-lakeshore/,verified-live,2026-08-16
ORG-07541,Humber River—Black Creek — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Humber River—Black Creek,https://ontarioliberal.ca/riding/humber-river-black-creek/,verified-live,2026-08-16
ORG-07542,Parkdale—High Park — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Parkdale—High Park,https://ontarioliberal.ca/riding/parkdale-high-park/,verified-live,2026-08-16
ORG-07543,Scarborough Centre — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough Centre,https://ontarioliberal.ca/riding/scarborough-centre/,verified-live,2026-08-16
ORG-07544,Scarborough North — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough North,https://ontarioliberal.ca/riding/scarborough-north/,verified-live,2026-08-16
ORG-07545,Scarborough Southwest — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough Southwest,https://ontarioliberal.ca/riding/scarborough-southwest/,verified-live,2026-08-16
ORG-07546,Scarborough—Agincourt — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough—Agincourt,https://ontarioliberal.ca/riding/scarborough-agincourt/,verified-live,2026-08-16
ORG-07547,Scarborough—Guildwood — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough—Guildwood,https://ontarioliberal.ca/riding/scarborough-guildwood/,verified-live,2026-08-16
ORG-07548,Scarborough—Rouge Park — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Scarborough—Rouge Park,https://ontarioliberal.ca/riding/scarborough-rouge-park/,verified-live,2026-08-16
ORG-07549,Spadina—Fort York — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Spadina—Fort York,https://ontarioliberal.ca/riding/spadina-fort-york/,verified-live,2026-08-16
ORG-07550,Toronto Centre — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Toronto Centre,https://ontarioliberal.ca/riding/toronto-centre/,verified-live,2026-08-16
ORG-07551,Toronto—Danforth — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Toronto—Danforth,https://ontarioliberal.ca/riding/toronto-danforth/,verified-live,2026-08-16
ORG-07552,Toronto—St. Paul's — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Toronto—St. Paul's,https://ontarioliberal.ca/riding/toronto-st-pauls/,verified-live,2026-08-16
ORG-07553,University—Rosedale — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,University—Rosedale,https://ontarioliberal.ca/riding/university-rosedale/,verified-live,2026-08-16
ORG-07554,Willowdale — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,Willowdale,https://ontarioliberal.ca/riding/willowdale/,verified-live,2026-08-16
ORG-07555,York Centre — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,York Centre,https://ontarioliberal.ca/riding/york-centre/,verified-live,2026-08-16
ORG-07556,York South—Weston — Ontario Liberal Party (provincial),riding-association,Ontario Liberal Party — provincial,York South—Weston,https://ontarioliberal.ca/riding/york-south-weston/,verified-live,2026-08-16
ORG-07557,Beaches—East York — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Beaches—East York,https://gpo.ca/riding/beaches-east-york-7/,verified-live,2026-08-16
ORG-07558,Davenport — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Davenport,https://gpo.ca/riding/davenport-19/,verified-live,2026-08-16
ORG-07559,Don Valley East — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Don Valley East,https://gpo.ca/riding/don-valley-east-20/,verified-live,2026-08-16
ORG-07560,Don Valley North — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Don Valley North,https://gpo.ca/riding/don-valley-north-21/,verified-live,2026-08-16
ORG-07561,Don Valley West — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Don Valley West,https://gpo.ca/riding/don-valley-west-22/,verified-live,2026-08-16
ORG-07562,Eglinton—Lawrence — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Eglinton—Lawrence,https://gpo.ca/riding/eglinton-lawrence-25/,verified-live,2026-08-16
ORG-07563,Etobicoke Centre — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Etobicoke Centre,https://gpo.ca/riding/etobicoke-centre-28/,verified-live,2026-08-16
ORG-07564,Etobicoke—Lakeshore — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Etobicoke—Lakeshore,https://gpo.ca/riding/etobicoke-lakeshore-29/,verified-live,2026-08-16
ORG-07565,Etobicoke North — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Etobicoke North,https://gpo.ca/riding/etobicoke-north-30/,verified-live,2026-08-16
ORG-07566,Humber River—Black Creek — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Humber River—Black Creek,https://gpo.ca/riding/humber-river-black-creek-41/,verified-live,2026-08-16
ORG-07567,Parkdale—High Park — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Parkdale—High Park,https://gpo.ca/riding/parkdale-high-park-83/,verified-live,2026-08-16
ORG-07568,Scarborough—Agincourt — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough—Agincourt,https://gpo.ca/riding/scarborough-agincourt-93/,verified-live,2026-08-16
ORG-07569,Scarborough Centre — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough Centre,https://gpo.ca/riding/scarborough-centre-94/,verified-live,2026-08-16
ORG-07570,Scarborough—Guildwood — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough—Guildwood,https://gpo.ca/riding/scarborough-guildwood-95/,verified-live,2026-08-16
ORG-07571,Scarborough North — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough North,https://gpo.ca/riding/scarborough-north-96/,verified-live,2026-08-16
ORG-07572,Scarborough—Rouge Park — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough—Rouge Park,https://gpo.ca/riding/scarborough-rouge-park-97/,verified-live,2026-08-16
ORG-07573,Scarborough Southwest — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Scarborough Southwest,https://gpo.ca/riding/scarborough-southwest-98/,verified-live,2026-08-16
ORG-07574,Spadina—Fort York — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Spadina—Fort York,https://gpo.ca/riding/spadina-fort-york-101/,verified-live,2026-08-16
ORG-07575,Toronto Centre — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Toronto Centre,https://gpo.ca/riding/toronto-centre-109/,verified-live,2026-08-16
ORG-07576,Toronto—Danforth — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Toronto—Danforth,https://gpo.ca/riding/toronto-danforth-110/,verified-live,2026-08-16
ORG-07577,Toronto—St. Paul's — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Toronto—St. Paul's,https://gpo.ca/riding/toronto-st-pauls-111/,verified-live,2026-08-16
ORG-07578,University—Rosedale — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,University—Rosedale,https://gpo.ca/riding/university-rosedale-112/,verified-live,2026-08-16
ORG-07579,Willowdale — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,Willowdale,https://gpo.ca/riding/willowdale-117/,verified-live,2026-08-16
ORG-07580,York Centre — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,York Centre,https://gpo.ca/riding/york-centre-120/,verified-live,2026-08-16
ORG-07581,York South—Weston — Green Party of Ontario (provincial),riding-association,Green Party of Ontario — provincial,York South—Weston,https://gpo.ca/riding/york-south-weston-122/,verified-live,2026-08-16
ORG-07582,Toronto—St. Paul's — Green Party of Canada (federal),riding-association,Green Party of Canada — federal,Toronto—St. Paul's,https://www.stpaulsgreens.ca/,verified-live,2026-08-16
ORG-07583,Scarborough Centre — Trillium Party of Ontario (provincial),riding-association,Trillium Party of Ontario — provincial,Scarborough Centre,https://www.facebook.com/tposcra/,verified-live,2026-08-16
ORG-07606,Toronto Diamond Way Buddhist Center,faith-spiritual,buddhist-congregation,Toronto Centre (13),https://www.diamondway.org/toronto,verified-live,2026-08-16
ORG-07737,Humbervale United Church,faith-spiritual,christian-congregation,Etobicoke Centre (2),https://www.humbercrestunitedchurch.com,verified-live,2026-08-16
ORG-07760,Soka Gakkai International,faith-spiritual,buddhist-congregation,Davenport (9),https://www.sgicanada.org,verified-live,2026-08-16
ORG-07765,Church Of The Good Sheppherd,faith-spiritual,christian-congregation,York South-Weston (5),https://www.churchofgoodshepherd.com,verified-live,2026-08-16
ORG-07836,Shambhala Meditation Centre,faith-spiritual,buddhist-congregation,University-Rosedale (11),https://www.shambhalatoronto.org,verified-live,2026-08-17
ORG-07855,St. Paul's L'Amoreaux Church,faith-spiritual,christian-congregation,Scarborough-Agincourt (22),https://www.stpl.ca,verified-live,2026-08-17
ORG-07878,Rigpa Toronto Study Group,faith-spiritual,buddhist-congregation,Etobicoke-Lakeshore (3),https://www.rigpacanada.org,verified-live,2026-08-16
ORG-07962,Nalanda College of Buddhist Studies,faith-spiritual,buddhist-congregation,University-Rosedale (11),https://www.nalandacollege.ca,verified-live,2026-08-16
ORG-08002,St. Timothy Anglican Church,faith-spiritual,christian-congregation,Scarborough-Agincourt (22),https://www.sttimothy.ca,verified-live,2026-08-16
ORG-08005,Grace Christian Reformed,faith-spiritual,christian-congregation,Scarborough North (23),https://www.gracecrc.com,verified-live,2026-08-16
ORG-08042,West Hill United Church,faith-spiritual,christian-congregation,Scarborough-Rouge Park (25),https://www.westhill.net,verified-live,2026-08-16
ORG-08087,Agincourt Baptist Church,faith-spiritual,christian-congregation,Scarborough North (23),https://www.agincourtbc.net,verified-live,2026-08-16
ORG-08106,First Alliance Church,faith-spiritual,christian-congregation,Scarborough-Agincourt (22),https://www.firstalliancechurch.org,verified-live,2026-08-16
ORG-08178,Apostles Revelation Society,faith-spiritual,christian-congregation,Humber River-Black Creek (7),https://www.arscanada.org,verified-live,2026-08-16
ORG-08181,Christian Horizons,faith-spiritual,christian-congregation,Humber River-Black Creek (7),https://www.christian-horizons.org,verified-live,2026-08-16
ORG-08186,Agape Ministeries,faith-spiritual,christian-congregation,Humber River-Black Creek (7),https://www.agapeministries.ca,verified-live,2026-08-16
ORG-08719,Taric Islamic Centre,faith-spiritual,muslim-congregation,Humber River-Black Creek (7),https://www.taric.org,verified-live,2026-08-16
ORG-08773,Shaarei Shomayim Congregation,faith-spiritual,jewish-congregation,Eglinton-Lawrence (8),https://www.shomayim.org,verified-live,2026-08-17
ORG-08790,Chabad of Midtown,faith-spiritual,jewish-congregation,Toronto-St. Paul's (12),https://www.chabadmt.com,verified-live,2026-08-17
ORG-08815,First Narayever Congregation,faith-spiritual,jewish-congregation,University-Rosedale (11),https://www.narayever.ca,verified-live,2026-08-17
